Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Label
188.3403015,-222.5315738,-610.0126505,435.5901337,0.801787376,-291.4806104,-308.5114789,good
184.2274857,-216.2184906,-398.8789415,366.4095306,-27.35488415,7.313580662,-85.89753985,good
187.3028564,-213.9449215,-312.3588824,354.2673492,-29.20350552,57.16870487,-55.31128049,good
182.2874451,-213.4449148,-304.8514438,346.799469,-26.17106438,64.3625772,-54.81603742,good
188.7197876,-212.3499084,-301.4450383,367.9059219,-29.33791637,77.69235134,-49.17623699,good
193.2170486,-211.9251966,-311.433177,372.5065613,-28.9058876,45.86476028,-59.43466723,good
196.7343903,-194.7561836,-353.0565977,382.7231979,-32.18813896,8.267713487,-31.07200205,good
161.769104,-187.8667259,-381.809535,306.1521149,-24.39642906,-74.28922355,-71.83706224,good
167.4264908,-193.9743733,-436.6184378,333.1727982,-10.59820175,-69.86646473,-83.35433364,good
161.6923141,-173.8062859,-443.8367987,332.4236679,-5.543675423,-55.47854304,-125.2368343,good
187.8348923,-222.3297429,-635.0481319,356.7461777,-6.562829018,-186.1545324,-226.9965506,good
183.6897278,-176.8694115,-402.4983358,355.506897,-5.934977531,-60.35327554,-59.37983751,good
157.1115875,-186.5443754,-385.1957273,293.2776642,13.67089748,-63.62506092,-81.79065406,good
142.0069122,-196.562748,-392.8314829,300.7236481,3.837361336,-61.61524415,-57.67567456,good
142.5601959,-179.6171737,-443.1852579,325.5113983,-1.483454704,-113.8662958,-76.63821101,good
106.9906235,-185.151794,-465.9589291,264.1416168,-7.684850693,-105.7270682,-102.2302079,good
